fromId,toId,straightMeters,roadMeters,ratio
76,358,1124.3,1619.3,1.44
76,361,401.2,645.2,1.61
76,362,757.4,1041.7,1.38
76,363,1159.7,1684.1,1.45
76,364,1114.9,1618.9,1.45
76,366,683.7,1054.6,1.54
76,378,404.8,645.2,1.59
76,379,410.4,648.9,1.58
76,380,650.7,934.7,1.44
76,381,1242.8,1669.5,1.34
76,382,1084.8,1742.7,1.61
76,384,1055.2,1594.7,1.51
76,385,1112.8,1619.3,1.46
76,389,800.6,1159.9,1.45
76,395,1134.2,1455.0,1.28
76,420,681.8,1054.6,1.55
77,78,615.3,772.4,1.26
77,81,774.7,993.1,1.28
77,82,1053.3,1416.8,1.35
77,86,497.4,592.1,1.19
77,96,569.3,735.7,1.29
77,120,460.9,592.1,1.28
77,121,543.8,758.4,1.39
77,128,811.7,1057.9,1.30
77,132,852.0,1118.7,1.31
77,134,699.8,978.1,1.40
77,136,772.4,1064.6,1.38
77,137,704.7,1017.4,1.44
77,139,753.1,993.1,1.32
77,143,894.8,1101.8,1.23
77,144,880.5,1155.9,1.31
77,145,628.5,783.2,1.25
77,148,1148.0,1239.0,1.08
77,161,1220.6,1708.7,1.40
77,162,1312.2,1760.5,1.34
77,167,441.9,512.3,1.16
77,175,430.7,517.1,1.20
77,176,970.9,1455.3,1.50
77,177,840.2,1361.1,1.62
77,178,873.4,1441.0,1.65
77,188,1133.3,1267.1,1.12
77,189,1129.0,1289.1,1.14
77,192,1147.1,1333.4,1.16
77,195,357.0,435.2,1.22
77,197,1252.3,2132.7,1.70
77,203,433.1,502.3,1.16
77,204,301.2,542.7,1.80
77,207,1165.4,1305.3,1.12
77,208,1148.6,1305.3,1.14
77,209,1148.9,1240.4,1.08
77,213,933.2,1335.4,1.43
77,215,1026.9,1335.8,1.30
77,216,975.7,1125.6,1.15
77,221,986.1,1172.7,1.19
77,224,433.2,669.1,1.54
77,227,1174.9,1432.7,1.22
77,231,1158.0,1387.2,1.20
77,232,1161.3,2098.1,1.81
77,235,230.7,438.3,1.90
77,248,574.1,758.4,1.32
77,260,518.8,629.5,1.21
77,262,1015.7,1436.4,1.41
77,263,877.0,1226.1,1.40
77,271,1147.9,1333.4,1.16
77,273,312.2,451.7,1.45
77,274,388.5,569.4,1.47
77,275,443.4,620.6,1.40
77,276,1205.8,1618.6,1.34
77,277,779.7,1051.2,1.35
77,278,621.2,891.1,1.43
77,279,520.7,895.1,1.72
77,280,427.1,669.1,1.57
77,283,997.3,1554.6,1.56
77,284,989.1,1496.2,1.51
77,286,978.4,1678.9,1.72
77,288,455.0,687.8,1.51
77,289,446.6,687.8,1.54
77,291,588.4,752.4,1.28
77,293,571.7,751.8,1.32
77,294,487.6,810.9,1.66
77,295,709.0,907.8,1.28
77,299,883.8,1198.6,1.36
77,304,801.9,1057.9,1.32
77,310,1134.9,1492.4,1.32
77,312,160.6,243.1,1.51
77,328,310.4,636.3,2.05
77,346,1105.3,1302.0,1.18
77,347,1164.1,1438.9,1.24
77,350,990.1,1438.3,1.45
77,354,1131.2,1568.8,1.39
77,358,1076.8,1416.8,1.32
77,361,275.6,362.9,1.32
77,362,672.6,839.2,1.25
77,363,1109.2,1481.6,1.34
77,364,1062.3,1416.4,1.33
77,366,559.3,772.3,1.38
77,378,279.1,362.9,1.30
77,379,284.8,366.6,1.29
77,380,571.7,732.2,1.28
77,381,1117.3,1387.2,1.24
77,382,997.0,1496.2,1.50
77,384,1010.2,1392.2,1.38
77,385,1066.7,1416.8,1.33
77,389,741.0,957.4,1.29
77,395,1009.9,1172.7,1.16
77,420,557.6,772.3,1.39
78,81,515.9,756.8,1.47
78,82,993.7,1188.4,1.20
78,86,120.2,224.3,1.87
78,96,530.3,711.0,1.34
78,120,154.8,224.3,1.45
78,121,75.5,65.0,0.86
78,128,748.5,1008.9,1.35
78,132,673.0,882.4,1.31
78,134,388.1,576.7,1.49
78,136,455.3,704.4,1.55
78,137,450.8,657.2,1.46
78,139,500.5,756.8,1.51
78,143,350.7,528.0,1.51
78,144,378.2,582.1,1.54
78,145,537.1,758.5,1.41
78,148,550.1,647.0,1.18
78,161,1149.3,1480.3,1.29
78,162,1239.0,1532.1,1.24
78,167,548.9,741.0,1.35
78,175,470.3,593.6,1.26
78,176,1012.6,1676.0,1.66
78,177,1085.0,1581.8,1.46
78,178,1150.4,1661.7,1.44
78,188,546.1,693.3,1.27
78,189,555.2,715.3,1.29
78,192,585.1,759.6,1.30
78,195,258.5,337.2,1.30
78,197,1748.0,2353.4,1.35
78,203,185.0,280.5,1.52
78,204,317.4,594.5,1.87
78,207,577.3,731.5,1.27
78,208,563.7,731.5,1.30
78,209,556.1,666.6,1.20
78,213,782.7,1102.0,1.41
78,215,915.0,1107.4,1.21
78,216,397.4,551.8,1.39
78,221,379.3,567.5,1.50
78,224,1046.5,1249.1,1.19
78,227,559.8,827.5,1.48
78,231,543.2,782.0,1.44
78,232,1672.8,2318.8,1.39
78,235,420.3,524.5,1.25
78,248,53.3,65.0,1.22
78,260,186.0,227.9,1.23
78,262,807.3,931.0,1.15
78,263,509.9,672.2,1.32
78,271,580.3,759.6,1.31
78,273,331.8,503.5,1.52
78,274,361.0,621.2,1.72
78,275,192.0,398.8,2.08
78,276,696.4,1044.8,1.50
78,277,660.8,951.6,1.44
78,278,1236.3,1471.1,1.19
78,279,1134.1,1475.1,1.30
78,280,1041.3,1249.1,1.20
78,283,757.2,1008.6,1.33
78,284,682.5,942.3,1.38
78,286,562.8,1105.1,1.96
78,288,497.6,663.1,1.33
78,289,504.4,663.1,1.31
78,291,526.9,727.7,1.38
78,293,585.7,727.1,1.24
78,294,588.0,786.2,1.34
78,295,690.1,936.3,1.36
78,299,834.1,1186.2,1.42
78,304,730.1,1008.9,1.38
78,310,1042.0,1264.0,1.21
78,312,459.3,572.5,1.25
78,328,911.3,1216.3,1.33
78,346,529.5,728.2,1.38
78,347,620.2,865.1,1.39
78,350,1025.7,1659.0,1.62
78,354,639.7,995.0,1.56
78,358,983.7,1188.4,1.21
78,361,340.0,414.7,1.22
78,362,498.5,704.6,1.41
78,363,993.9,1253.2,1.26
78,364,944.9,1188.0,1.26
78,366,77.3,78.9,1.02
78,378,336.5,414.7,1.23
78,379,330.9,405.8,1.23
78,380,500.0,707.5,1.41
78,381,502.4,782.0,1.56
78,382,679.8,942.3,1.39
78,384,944.5,1163.8,1.23
78,385,983.0,1188.4,1.21
78,389,682.3,985.9,1.45
78,395,400.0,567.5,1.42
78,420,82.4,78.9,0.96
81,82,488.4,916.0,1.88
81,86,500.1,648.5,1.30
81,96,244.0,257.4,1.05
81,120,520.0,648.5,1.25
81,121,493.4,742.8,1.51
81,128,275.7,320.9,1.16
81,132,160.8,194.4,1.21
81,134,127.9,285.1,2.23
81,136,74.4,327.6,4.40
81,137,76.6,280.4,3.66
81,143,382.8,666.1,1.74
81,144,312.6,720.2,2.30
81,145,186.5,209.9,1.13
81,148,643.2,985.5,1.53
81,161,636.3,1207.9,1.90
81,162,724.5,1259.7,1.74
81,167,381.2,623.4,1.64
81,175,353.4,476.0,1.35
81,176,544.3,1238.5,2.28
81,177,729.4,1144.3,1.57
81,178,805.1,1224.2,1.52
81,188,599.7,904.4,1.51
81,189,563.5,882.4,1.57
81,192,551.4,846.5,1.54
81,195,554.4,755.8,1.36
81,197,1522.0,1915.9,1.26
81,203,509.8,699.1,1.37
81,204,613.3,1013.1,1.65
81,207,624.9,942.6,1.51
81,208,604.1,942.6,1.56
81,209,627.4,986.9,1.57
81,213,269.1,414.0,1.54
81,215,402.4,835.0,2.08
81,216,482.4,813.7,1.69
81,221,576.7,949.6,1.65
81,224,1158.1,1390.0,1.20
81,227,804.0,1199.6,1.49
81,231,751.3,1154.1,1.54
81,232,1471.5,1881.3,1.28
81,235,556.0,802.2,1.44
81,248,482.0,742.8,1.54
81,260,378.8,528.9,1.40
81,262,295.1,791.9,2.68
81,263,143.1,533.1,3.72
81,271,563.4,846.5,1.50
81,273,671.6,922.1,1.37
81,274,771.5,1039.8,1.35
81,275,603.8,817.4,1.35
81,276,516.1,1131.7,2.19
81,277,181.5,263.6,1.45
81,278,1315.0,1612.0,1.23
81,279,1238.0,1616.0,1.31
81,280,1147.2,1390.0,1.21
81,283,252.0,869.5,3.45
81,284,215.4,803.2,3.73
81,286,249.1,1051.5,4.22
81,288,340.1,460.9,1.36
81,289,351.4,460.9,1.31
81,291,221.8,240.7,1.09
81,293,285.6,289.6,1.01
81,294,367.8,348.7,0.95
81,295,274.5,407.0,1.48
81,299,349.2,697.8,2.00
81,304,257.5,320.9,1.25
81,310,528.5,991.6,1.88
81,312,691.3,966.7,1.40
81,328,1071.4,1357.2,1.27
81,346,552.2,869.5,1.57
81,347,531.6,952.0,1.79
81,350,552.7,1221.5,2.21
81,354,436.1,1081.9,2.48
81,358,471.7,916.0,1.94
81,361,589.0,833.3,1.41
81,362,111.9,157.5,1.41
81,363,478.9,980.8,2.05
81,364,430.6,915.6,2.13
81,366,464.4,756.7,1.63
81,378,588.3,833.3,1.42
81,379,584.7,824.4,1.41
81,380,223.4,260.9,1.17
81,381,725.6,1154.1,1.59
81,382,222.5,803.2,3.61
81,384,440.7,891.4,2.02
81,385,472.8,916.0,1.94
81,389,238.4,357.4,1.50
81,395,606.5,949.6,1.57
81,420,459.4,756.7,1.65
82,86,954.6,1232.6,1.29
82,96,520.8,845.4,1.62
82,120,964.9,1232.6,1.28
82,121,958.9,1174.4,1.22
82,128,259.2,659.1,2.54
82,132,327.8,721.6,2.20
82,134,610.8,764.2,1.25
82,136,560.1,996.9,1.78
82,137,544.2,949.7,1.75
82,139,499.3,916.0,1.83
82,143,848.8,989.6,1.17
82,144,774.7,1043.7,1.35
82,145,482.3,797.9,1.65
82,148,1068.7,1158.4,1.08
82,161,169.4,291.9,1.72
82,162,262.9,343.7,1.31
82,167,617.7,911.3,1.48
82,175,655.9,952.9,1.45
82,176,169.3,1005.4,5.94
82,177,500.7,911.2,1.82
82,178,565.7,991.1,1.75
82,188,1018.5,1077.3,1.06
82,189,971.8,1055.3,1.09
82,192,943.5,1008.7,1.07
82,195,966.3,1335.9,1.38
82,197,1311.7,1682.8,1.28
82,203,945.5,1283.2,1.36
82,204,1008.6,1454.9,1.44
82,207,1036.0,1115.5,1.08
82,208,1016.5,1115.5,1.10
82,209,1047.6,1159.8,1.11
82,213,224.2,936.6,4.18
82,215,101.7,81.0,0.80
82,216,937.3,1137.2,1.21
82,221,1042.9,1273.1,1.22
82,224,1323.6,1813.7,1.37
82,227,1258.4,1382.7,1.10
82,231,1200.2,1337.2,1.11
82,232,1293.2,1648.2,1.27
82,235,893.1,1225.9,1.37
82,248,953.6,1174.4,1.23
82,260,832.1,1113.0,1.34
82,262,266.1,288.6,1.08
82,263,567.8,856.6,1.51
82,271,960.3,1008.7,1.05
82,273,1072.3,1363.9,1.27
82,274,1188.2,1481.6,1.25
82,275,1044.4,1401.5,1.34
82,276,831.5,953.5,1.15
82,277,335.0,652.4,1.95
82,278,1430.5,2035.7,1.42
82,279,1385.5,2039.7,1.47
82,280,1309.8,1813.7,1.38
82,283,324.5,406.8,1.25
82,284,435.1,528.9,1.22
82,286,616.7,777.2,1.26
82,288,623.0,937.8,1.51
82,289,627.3,937.8,1.49
82,291,510.7,828.7,1.62
82,293,494.6,718.2,1.45
82,294,568.0,777.3,1.37
82,295,352.3,509.0,1.44
82,299,174.8,266.8,1.53
82,304,275.0,659.1,2.40
82,310,88.8,75.6,0.85
82,312,1035.2,1390.4,1.34
82,328,1289.0,1780.9,1.38
82,346,969.4,1052.3,1.09
82,347,900.8,985.4,1.09
82,350,158.0,988.4,6.26
82,354,769.7,884.9,1.15
82,361,970.7,1275.1,1.31
82,362,498.2,921.1,1.85
82,363,99.2,73.2,0.74
82,364,98.3,133.8,1.36
82,366,933.0,1188.3,1.27
82,378,971.5,1275.1,1.31
82,379,969.8,1267.3,1.31
82,380,537.1,848.9,1.58
82,381,1181.2,1337.2,1.13
82,382,450.4,528.9,1.17
82,384,49.5,114.4,2.31
82,389,334.3,558.6,1.67
82,395,1070.9,1273.1,1.19
82,420,927.6,1188.3,1.28
86,96,460.2,567.7,1.23
86,121,46.3,210.3,4.54
86,128,700.5,900.6,1.29
86,132,647.1,774.1,1.20
86,134,375.6,468.4,1.25
86,136,452.2,596.1,1.32
86,137,427.1,548.9,1.29
86,139,481.6,648.5,1.35
86,143,429.2,585.1,1.36
86,144,439.1,639.2,1.46
86,145,479.4,615.2,1.28
86,148,657.0,704.1,1.07
86,161,1116.6,1524.5,1.37
86,162,1208.5,1576.3,1.30
86,167,454.2,587.6,1.29
86,175,376.8,450.3,1.19
86,176,954.6,1530.6,1.60
86,177,996.4,1436.4,1.44
86,178,1058.6,1516.3,1.43
86,188,647.8,750.4,1.16
86,189,650.9,772.4,1.19
86,192,676.2,816.7,1.21
86,195,140.8,156.9,1.11
86,197,1635.3,2208.0,1.35
86,203,64.9,100.2,1.54
86,204,204.3,414.2,2.03
86,207,679.6,788.6,1.16
86,208,664.5,788.6,1.19
86,209,660.5,723.7,1.10
86,213,755.6,993.7,1.32
86,215,884.5,1151.6,1.30
86,216,493.4,608.9,1.23
86,221,490.4,624.6,1.27
86,224,929.8,1068.8,1.15
86,227,679.2,884.6,1.30
86,231,660.6,839.1,1.27
86,232,1558.4,2173.4,1.39
86,235,300.4,346.6,1.15
86,248,77.0,210.3,2.73
86,260,123.3,119.8,0.97
86,262,795.1,975.2,1.23
86,263,527.6,716.4,1.36
86,271,673.6,816.7,1.21
86,273,231.0,323.2,1.40
86,274,291.5,440.9,1.51
86,275,110.9,218.5,1.97
86,276,769.2,1101.9,1.43
86,277,619.8,843.3,1.36
86,278,1118.7,1290.8,1.15
86,279,1017.4,1294.8,1.27
86,280,924.2,1068.8,1.16
86,283,751.0,1052.8,1.40
86,284,691.0,986.5,1.43
86,286,599.6,1162.2,1.94
86,288,407.5,519.8,1.28
86,289,412.5,519.8,1.26
86,291,461.3,584.4,1.27
86,293,510.6,583.8,1.14
86,294,498.2,642.9,1.29
86,295,629.5,793.0,1.26
86,299,787.3,1083.8,1.38
86,304,682.9,900.6,1.32
86,310,1011.2,1308.2,1.29
86,312,344.1,392.2,1.14
86,328,797.4,1036.0,1.30
86,346,625.9,785.3,1.25
86,347,704.5,922.2,1.31
86,350,969.1,1513.6,1.56
86,354,705.1,1052.1,1.49
86,358,951.3,1232.6,1.30
86,361,221.8,234.4,1.06
86,362,457.3,596.3,1.30
86,363,966.5,1297.4,1.34
86,364,916.5,1232.2,1.34
86,366,66.8,224.2,3.36
86,378,218.4,234.4,1.07
86,379,212.7,225.5,1.06
86,380,433.5,564.2,1.30
86,381,620.0,839.1,1.35
86,382,691.2,986.5,1.43
86,384,905.1,1208.0,1.33
86,385,948.6,1232.6,1.30
86,389,629.4,842.6,1.34
86,395,513.2,624.6,1.22
86,420,67.4,224.2,3.33
96,120,461.9,567.7,1.23
96,121,476.7,697.0,1.46
96,128,262.3,486.5,1.85
96,132,283.3,383.0,1.35
96,134,250.2,322.4,1.29
96,136,281.5,364.9,1.30
96,137,203.7,317.7,1.56
96,139,226.5,257.4,1.14
96,143,554.0,703.4,1.27
96,144,498.3,757.5,1.52
96,145,62.3,47.5,0.76
96,148,834.3,1022.8,1.23
96,161,689.5,1137.3,1.65
96,162,783.2,1189.1,1.52
96,167,140.9,366.0,2.60
96,175,141.6,218.6,1.54
96,176,496.5,1076.1,2.17
96,177,566.2,981.9,1.73
96,178,636.6,1061.8,1.67
96,188,797.7,941.7,1.18
96,189,769.7,919.7,1.19
96,192,766.3,883.8,1.15
96,195,448.4,654.8,1.46
96,197,1310.8,1753.5,1.34
96,203,437.7,618.3,1.41
96,204,487.9,773.8,1.59
96,207,826.3,979.9,1.19
96,208,805.7,979.9,1.22
96,209,823.0,1024.2,1.24
96,213,366.3,602.6,1.65
96,215,472.6,764.4,1.62
96,216,657.8,851.0,1.29
96,221,729.9,986.9,1.35
96,224,924.8,1132.6,1.22
96,227,960.7,1236.9,1.29
96,231,916.7,1191.4,1.30
96,232,1252.9,1718.9,1.37
96,235,378.6,544.8,1.44
96,248,481.1,697.0,1.45
96,260,347.1,483.3,1.39
96,262,446.4,829.2,1.86
96,263,381.4,570.4,1.50
96,271,775.5,883.8,1.14
96,273,551.7,682.8,1.24
96,274,668.7,800.5,1.20
96,275,535.6,736.6,1.38
96,276,754.2,1169.0,1.55
96,277,211.7,452.2,2.14
96,278,1075.5,1354.6,1.26
96,279,1002.4,1358.6,1.36
96,280,913.3,1132.6,1.24
96,283,430.7,906.8,2.11
96,284,440.0,840.5,1.91
96,286,490.1,1088.8,2.22
96,288,114.3,203.5,1.78
96,289,123.0,203.5,1.66
96,291,22.3,16.7,0.75
96,293,59.5,127.2,2.14
96,294,124.2,186.3,1.50
96,295,173.7,336.4,1.94
96,299,346.3,627.2,1.81
96,304,248.1,486.5,1.96
96,310,591.7,921.0,1.56
96,312,521.8,709.3,1.36
96,328,849.5,1099.8,1.29
96,346,753.9,906.8,1.20
96,347,756.3,989.3,1.31
96,350,512.0,1059.1,2.07
96,354,673.9,1119.2,1.66
96,358,531.1,845.4,1.59
96,361,450.0,594.0,1.32
96,362,132.8,139.5,1.05
96,363,557.1,910.2,1.63
96,364,507.8,845.0,1.66
96,366,457.4,710.9,1.55
96,378,450.7,594.0,1.32
96,379,449.0,586.2,1.31
96,380,33.5,3.5,0.10
96,381,884.5,1191.4,1.35
96,382,451.1,840.5,1.86
96,384,472.7,820.8,1.74
96,385,524.3,845.4,1.61
96,389,186.9,386.0,2.06
96,395,760.3,986.9,1.30
96,420,451.9,710.9,1.57
120,121,83.7,210.3,2.51
120,128,708.7,900.6,1.27
120,132,662.9,774.1,1.17
120,134,397.9,468.4,1.18
120,136,475.9,596.1,1.25
120,137,445.5,548.9,1.23
120,139,500.7,648.5,1.30
120,143,466.8,585.1,1.25
120,144,474.9,639.2,1.35
120,145,485.8,615.2,1.27
120,148,695.3,704.1,1.01
120,161,1128.5,1524.5,1.35
120,162,1221.0,1576.3,1.29
120,167,444.1,587.6,1.32
120,175,368.3,450.3,1.22
120,176,958.2,1530.6,1.60
120,177,986.9,1436.4,1.46
120,178,1047.5,1516.3,1.45
120,188,686.2,750.4,1.09
120,189,689.3,772.4,1.12
120,192,714.3,816.7,1.14
120,195,103.8,156.9,1.51
120,197,1611.4,2208.0,1.37
120,203,33.8,100.2,2.96
120,204,166.0,414.2,2.49
120,207,718.0,788.6,1.10
120,208,702.9,788.6,1.12
120,209,698.9,723.7,1.04
120,213,770.4,993.7,1.29
120,215,897.7,1151.6,1.28
120,216,531.8,608.9,1.14
120,221,528.3,624.6,1.18
120,224,892.7,1068.8,1.20
120,227,714.6,884.6,1.24
120,231,697.2,839.1,1.20
120,232,1533.1,2173.4,1.42
120,235,269.9,346.6,1.28
120,248,115.0,210.3,1.83
120,260,141.4,119.8,0.85
120,262,814.1,975.2,1.20
120,263,555.5,716.4,1.29
120,271,711.9,816.7,1.15
120,273,193.3,323.2,1.67
120,274,260.5,440.9,1.69
120,275,83.9,218.5,2.60
120,276,805.6,1101.9,1.37
120,277,630.9,843.3,1.34
120,278,1082.0,1290.8,1.19
120,279,980.4,1294.8,1.32
120,280,887.3,1068.8,1.20
120,283,771.8,1052.8,1.36
120,284,715.8,986.5,1.38
120,286,630.8,1162.2,1.84
120,288,400.4,519.8,1.30
120,289,404.4,519.8,1.29
120,291,464.8,584.4,1.26
120,293,509.7,583.8,1.15
120,294,490.3,642.9,1.31
120,295,633.6,793.0,1.25
120,299,795.5,1083.8,1.36
120,304,691.5,900.6,1.30
120,310,1023.9,1308.2,1.28
120,312,306.4,392.2,1.28
120,328,759.5,1036.0,1.36
120,346,664.3,785.3,1.18
120,347,742.2,922.2,1.24
120,350,973.2,1513.6,1.56
120,354,740.6,1052.1,1.42
120,358,963.7,1232.6,1.28
120,361,185.3,234.4,1.26
120,362,469.8,596.3,1.27
120,363,980.5,1297.4,1.32
120,364,930.3,1232.2,1.32
120,366,105.1,224.2,2.13
120,378,181.8,234.4,1.29
120,379,176.2,225.5,1.28
120,380,437.0,564.2,1.29
120,381,656.5,839.1,1.28
120,382,716.7,986.5,1.38
120,384,915.4,1208.0,1.32
120,385,960.4,1232.6,1.28
120,389,636.3,842.6,1.32
120,395,550.8,624.6,1.13
120,420,105.4,224.2,2.13
121,128,708.0,994.9,1.41
121,132,645.2,868.4,1.35
121,134,366.5,562.7,1.54
121,136,440.3,690.4,1.57
121,137,423.1,643.2,1.52
121,139,476.0,742.8,1.56
121,143,390.3,514.0,1.32
121,144,405.2,568.1,1.40
121,145,490.2,744.5,1.52
121,148,612.0,633.0,1.03
121,161,1118.5,1466.3,1.31
121,162,1209.6,1518.1,1.25
121,167,482.8,727.0,1.51
121,175,404.5,579.6,1.43
121,176,966.9,1662.0,1.72
121,177,1022.7,1567.8,1.53
121,178,1086.5,1647.7,1.52
121,188,603.8,679.3,1.13
121,189,608.3,701.3,1.15
121,192,634.7,745.6,1.17
121,195,187.0,323.2,1.73
121,197,1674.4,2339.4,1.40
121,203,111.1,266.5,2.40
121,204,249.6,580.5,2.33
121,207,635.5,717.5,1.13
121,208,620.7,717.5,1.16
121,209,615.9,652.6,1.06
121,213,754.6,1088.0,1.44
121,215,885.1,1093.4,1.24
121,216,450.4,537.8,1.19
121,221,444.6,553.5,1.24
121,224,976.1,1235.1,1.27
121,227,633.1,813.5,1.28
121,231,614.3,768.0,1.25
121,232,1598.6,2304.8,1.44
121,235,345.0,510.5,1.48
121,260,130.1,213.9,1.64
121,262,788.3,917.0,1.16
121,263,508.5,658.2,1.29
121,271,631.6,745.6,1.18
121,273,272.5,489.5,1.80
121,274,322.0,607.2,1.89
121,275,142.1,384.8,2.71
121,276,732.9,1030.8,1.41
121,277,624.0,937.6,1.50
121,278,1165.0,1457.1,1.25
121,279,1063.7,1461.1,1.37
121,280,970.5,1235.1,1.27
121,283,741.7,994.6,1.34
121,284,676.0,928.3,1.37
121,286,574.2,1091.1,1.90
121,288,433.5,649.1,1.50
121,289,439.5,649.1,1.48
121,291,475.6,713.7,1.50
121,293,529.6,713.1,1.35
121,294,524.4,772.2,1.47
121,295,642.3,922.3,1.44
121,299,794.5,1172.2,1.48
121,304,690.0,994.9,1.44
121,310,1012.2,1250.0,1.23
121,312,390.0,558.5,1.43
121,328,843.2,1202.3,1.43
121,346,583.0,714.2,1.22
121,347,664.9,851.1,1.28
121,350,980.8,1645.0,1.68
121,354,670.9,981.0,1.46
121,358,952.8,1174.4,1.23
121,361,268.1,400.7,1.49
121,362,460.8,690.6,1.50
121,363,966.0,1239.2,1.28
121,364,916.4,1174.0,1.28
121,366,31.4,13.9,0.44
121,378,264.7,400.7,1.51
121,379,259.0,391.8,1.51
121,380,448.1,693.5,1.55
121,381,573.7,768.0,1.34
121,382,675.1,928.3,1.38
121,384,909.4,1149.8,1.26
121,385,951.0,1174.4,1.23
121,389,638.7,971.9,1.52
121,395,467.1,553.5,1.18
121,420,35.4,13.9,0.39
128,132,148.9,126.5,0.85
128,134,380.4,537.2,1.41
128,136,349.7,579.7,1.66
128,137,310.9,532.5,1.71
128,139,278.7,320.9,1.15
128,143,658.3,918.2,1.39
128,144,587.2,972.3,1.66
128,145,223.8,439.0,1.96
128,148,911.9,1237.6,1.36
128,161,427.3,951.0,2.23
128,162,521.0,1002.8,1.92
128,167,370.2,552.4,1.49
128,175,399.9,594.0,1.49
128,176,271.1,986.7,3.64
128,177,479.4,892.5,1.86
128,178,555.6,972.4,1.75
128,188,866.0,1156.5,1.34
128,189,825.8,1134.5,1.37
128,192,807.5,1098.6,1.36
128,195,707.2,977.0,1.38
128,197,1298.1,1664.1,1.28
128,203,688.2,951.2,1.38
128,204,749.6,1096.0,1.46
128,207,889.0,1194.7,1.34
128,208,868.4,1194.7,1.38
128,209,894.4,1239.0,1.39
128,213,144.4,341.5,2.36
128,215,215.3,578.1,2.68
128,216,756.8,1065.8,1.41
128,221,852.4,1201.7,1.41
128,224,1121.1,1454.8,1.30
128,227,1079.2,1451.7,1.35
128,231,1025.8,1406.2,1.37
128,232,1259.4,1629.5,1.29
128,235,638.1,867.0,1.36
128,248,705.3,994.9,1.41
128,260,579.2,781.0,1.35
128,262,247.2,678.7,2.75
128,263,396.5,785.2,1.98
128,271,821.6,1098.6,1.34
128,273,813.3,1005.0,1.24
128,274,929.0,1122.7,1.21
128,275,787.1,1069.5,1.36
128,276,737.3,1343.6,1.82
128,277,94.8,57.3,0.60
128,278,1248.9,1676.8,1.34
128,279,1190.7,1680.8,1.41
128,280,1108.1,1454.8,1.31
128,283,265.7,796.9,3.00
128,284,338.6,919.0,2.71
128,286,480.4,1167.3,2.43
128,288,368.2,578.9,1.57
128,289,373.6,578.9,1.55
128,291,251.6,469.8,1.87
128,293,241.9,359.3,1.49
128,294,324.7,418.4,1.29
128,295,103.4,150.1,1.45
128,299,86.9,440.9,5.07
128,310,329.9,734.7,2.23
128,312,781.0,1031.5,1.32
128,328,1068.3,1422.0,1.33
128,346,817.4,1121.6,1.37
128,347,778.0,1204.1,1.55
128,350,281.4,969.7,3.45
128,354,662.5,1275.0,1.92
128,358,269.7,659.1,2.44
128,361,712.2,916.2,1.29
128,362,250.3,409.6,1.64
128,363,298.5,723.9,2.43
128,364,250.7,658.7,2.63
128,366,683.7,1008.8,1.48
128,378,712.9,916.2,1.29
128,379,711.2,908.4,1.28
128,380,277.9,490.0,1.76
128,381,1000.8,1406.2,1.41
128,382,354.9,919.0,2.59
128,384,210.6,634.5,3.01
128,385,262.2,659.1,2.51
128,389,75.4,100.5,1.33
128,395,882.2,1201.7,1.36
128,420,678.1,1008.8,1.49
132,134,285.9,410.7,1.44
132,136,232.4,453.2,1.95
132,137,222.6,406.0,1.82
132,139,173.2,194.4,1.12
132,143,529.3,791.7,1.50
132,144,456.1,845.8,1.85
132,145,223.6,335.5,1.50
132,148,771.1,1111.1,1.44
132,161,476.7,1013.5,2.13
132,162,566.0,1065.3,1.88
132,167,419.7,614.9,1.47
132,175,421.8,601.6,1.43
132,176,397.7,1049.2,2.64
132,177,628.1,955.0,1.52
132,178,704.4,1034.9,1.47
132,188,723.9,1030.0,1.42
132,189,682.0,1008.0,1.48
132,192,661.7,972.1,1.47
132,195,683.1,881.4,1.29
132,197,1444.6,1726.6,1.20
132,203,648.5,824.7,1.27
132,204,735.7,1138.7,1.55
132,207,745.6,1068.2,1.43
132,208,725.2,1068.2,1.47
132,209,752.5,1112.5,1.48
132,213,109.7,219.6,2.00
132,215,242.3,640.6,2.64
132,216,623.6,939.3,1.51
132,221,724.5,1075.2,1.48
132,224,1200.4,1515.6,1.26
132,227,946.8,1325.2,1.40
132,231,891.3,1279.7,1.44
132,232,1403.5,1692.0,1.21
132,235,651.7,927.8,1.42
132,248,636.4,868.4,1.36
132,260,523.9,654.5,1.25
132,262,164.6,741.2,4.50
132,263,255.5,658.7,2.58
132,271,676.3,972.1,1.44
132,273,797.2,1047.7,1.31
132,274,904.8,1165.4,1.29
132,275,745.6,943.0,1.26
132,276,588.5,1257.3,2.14
132,277,87.4,69.2,0.79
132,278,1341.9,1737.6,1.29
132,279,1275.1,1741.6,1.37
132,280,1188.2,1515.6,1.28
132,283,149.7,859.4,5.74
132,284,194.7,928.8,4.77
132,286,332.6,1177.1,3.54
132,288,397.2,586.5,1.48
132,289,406.2,586.5,1.44
132,291,263.7,366.3,1.39
132,293,294.5,415.2,1.41
132,294,387.0,474.3,1.23
132,295,204.3,212.6,1.04
132,299,201.6,503.4,2.50
132,304,135.6,126.5,0.93
132,310,369.1,797.2,2.16
132,312,793.3,1092.3,1.38
132,328,1131.3,1482.8,1.31
132,346,674.9,995.1,1.47
